"Appareil";"Nom=";"Four Thermidor Efita";;"Numéro de série=";"8470479";;"Version de logiciel=";"5.13"
;"Adresse MAC=";"00:0A:8D:81:3F:CF";;"Langue=";"fr";;"Pays=";"FR";;"Fuseau horaire=";"GMT"
"Groupe";"Group 2"
"T° Bac trempe";"Bas=";0,0;"Haut=";50,0;"Unités=";"°C"
"% Puissance";"Bas=";0,0;"Haut=";100,0;"Unités=";"%"
"Consigne T°";"Bas=";50,0;"Haut=";550,0;"Unités=";"°C"
"N° Programme";"Bas=";0;"Haut=";50;"Unités=";""
"Chrono Trempe";"Bas=";"00:00:00";"Haut=";"00:00:00";"Unités=";""
"Date/Heure";;"T° Bac trempe";"% Puissance";"Consigne T°";"N° Programme";"Chrono Trempe"
;;"°C";"%";"°C";"";""
"12/02/24 18:41:10.875";"12/02/24 18:41:10 Démarrage lot (Invité)"
"12/02/24 18:41:10.875";"12/02/24 18:41:10 N° OF TUS--6325OFF"
"12/02/24 21:27:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:27:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:27:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:28:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:29:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:20";;25,3;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:30:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:31:50";;25,3;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:00";;25,3;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:32:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:33:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:34:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:35:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:36:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:37:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:38:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:39:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:40:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:41:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:42:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:43:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:44:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:45:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:46:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:47:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:48:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:49:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:50:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:51:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:52:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:53:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:54:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:55:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:56:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:40";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:57:50";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:58:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:00";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 21:59:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:10";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:00:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:20";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:30";;25,2;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:01:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:02:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:03:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:04:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:05:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:06:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:07:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:08:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:09:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:10:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:11:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:12:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:13:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:14:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:15:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:16:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:17:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:18:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:19:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:20:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:21:50";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:22:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:00";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:10";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:40";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:23:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:24:50";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:20";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:30";;25,1;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:25:50";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:26:50";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:27:50";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:28:50";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:00";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:10";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:20";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:30";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:40";;25,0;0,0;35,0;50;"00:00:00"
"12/02/24 22:29:50";;25,0;0,0;35,0;50;"00:00:00"
